ano_compra;nome_instituicao;cnpj_instituicao;municipio_instituicao;uf;compra;insercao;codigo_br;descricao_catmat;unidade_fornecimento;generico;anvisa;modalidade_compra;tipo_compra;capacidade;unidade_medida;unidade_fornecimento_capacidade;cnpj_fornecedor;fornecedor;cnpj_fabricante;fabricante;qtd_itens_comprados;preco_unitario;preco_total;arquivo;pk;dt_criacao_registro
2025;FUNDO MUNICIPAL DE SAUDE;11600000000000;MAR VERMELHO;AL;2025/02/03 00:00:00.000;2025/03/28 00:00:00.000;268534;TRAMADOL CLORIDRATO, DOSAGEM:50 MG;CÁPSULA;;;Pregão;ADMINISTRATIVA;;;CÁPSULA;48400000000000;OUROMED DISTRIBUIDORA DE MEDICAMENTOS LTDA;19600000000000;HIPOLABOR FARMACEUTICA LTDA;20000;0.16;3200;Extracao_Novo_BPS_2025.xlsx;957;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11600000000000;MAR VERMELHO;AL;2025/02/03 00:00:00.000;2025/03/28 00:00:00.000;267540;GLICOSE, CONCENTRAÇÃO:25%, INDICAÇÃO:SOLUÇÃO INJETÁVEL;AMPOLA;;;Pregão;ADMINISTRATIVA;10;ML;AMPOLA 10.00 ML;24600000000000;TEMPO COMERCIAL DISTRIBUIDORA DE MEDICAMENTOS LTDA;6630000000000;FARMACE - INDUSTRIA QUIMICO-FARMACEUTICA CEARENSE LTDA;3800;0.38;1444;Extracao_Novo_BPS_2025.xlsx;958;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11600000000000;MAR VERMELHO;AL;2025/02/03 00:00:00.000;2025/03/28 00:00:00.000;270458;DEXAMETASONA, APRESENTAÇÃO:FOSFATO DISSÓDICO + NEOMICINA + NAFAZOLINA, CONCENTRAÇÃO:0,5MG + 5MG + 0,75MG/ML, USO:SOLUÇÃO INALANTE, FRASCO NEBULIZADOR;FRASCO;;;Pregão;ADMINISTRATIVA;20;ML;FRASCO 20.00 ML;11200000000000;MEDICAH COMERCIO DE MEDICAMENTOS LTDA;73900000000000;PRATI, DONADUZZI & CIA LTDA;6000;1.23;7380;Extracao_Novo_BPS_2025.xlsx;959;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11600000000000;MAR VERMELHO;AL;2025/02/03 00:00:00.000;2025/03/28 00:00:00.000;294887;SALBUTAMOL, DOSAGEM:100MCG/DOSE, FORMA FARMACÊUTICA:AEROSOL ORAL;FRASCO;;;Pregão;ADMINISTRATIVA;200;DOSES;FRASCO 200.00 DOSES;24600000000000;TEMPO COMERCIAL DISTRIBUIDORA DE MEDICAMENTOS LTDA;19600000000000;HIPOLABOR FARMACEUTICA LTDA;1500;12;18000;Extracao_Novo_BPS_2025.xlsx;960;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11600000000000;MAR VERMELHO;AL;2025/02/03 00:00:00.000;2025/03/28 00:00:00.000;270118;CLONAZEPAM, DOSAGEM:0,5 MG;COMPRIMIDO;;;Pregão;ADMINISTRATIVA;;;COMPRIMIDO;11200000000000;MEDICAH COMERCIO DE MEDICAMENTOS LTDA;3490000000000;GEOLAB INDUSTRIA FARMACEUTICA S/A;55000;0.06;3300;Extracao_Novo_BPS_2025.xlsx;961;2025/07/29 13:20:05.738
2025;MUNICIPIO DE CAXIAS DO SUL;88800000000000;CAXIAS DO SUL;RS;2025/02/03 00:00:00.000;2025/05/14 00:00:00.000;271581;TOBRAMICINA, DOSAGEM:0,3%, APRESENTAÇÃO:SOLUÇÃO OFTÁLMICA;FRASCO;N;1,54E+12;Registro de Preços;ADMINISTRATIVA;5;ML;FRASCO 5.00 ML;875000000000;MED CENTER COMERCIAL LTDA;3490000000000;GEOLAB INDUSTRIA FARMACEUTICA S/A;9000;4.49;40410;Extracao_Novo_BPS_2025.xlsx;962;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11600000000000;MAR VERMELHO;AL;2025/02/03 00:00:00.000;2025/03/28 00:00:00.000;267677;IBUPROFENO, DOSAGEM:300 MG;COMPRIMIDO;;;Pregão;ADMINISTRATIVA;;;COMPRIMIDO;24600000000000;TEMPO COMERCIAL DISTRIBUIDORA DE MEDICAMENTOS LTDA;30200000000000;VITAMEDIC INDUSTRIA FARMACEUTICA LTDA;145000;0.07;10150;Extracao_Novo_BPS_2025.xlsx;963;2025/07/29 13:20:05.738
2025;SECRETARIA DE ESTADO DA SAUDE;46400000000000;SAO PAULO;SP;2025/02/03 00:00:00.000;2025/03/20 00:00:00.000;276966;TELMISARTANA, DOSAGEM:80 MG;COMPRIMIDO;;;Pregão;ADMINISTRATIVA;;;COMPRIMIDO;15400000000000;EREFARMA PRODUTOS PARA SAUDE LTDA;48300000000000;ALTHAIA S.A. INDUSTRIA FARMACEUTICA;1080;1.85;1998;Extracao_Novo_BPS_2025.xlsx;964;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11600000000000;MAR VERMELHO;AL;2025/02/03 00:00:00.000;2025/03/28 00:00:00.000;302442;DULOXETINA, CONCENTRAÇÃO:30 MG, FORMA FARMACÊUTICA:MICROGRÂNULOS DE LIBERAÇÃO LENTA;CÁPSULA;;;Pregão;ADMINISTRATIVA;;;CÁPSULA;48400000000000;OUROMED DISTRIBUIDORA DE MEDICAMENTOS LTDA;72600000000000;NOVA QUIMICA FARMACEUTICA S/A;1200;1.18;1416;Extracao_Novo_BPS_2025.xlsx;965;2025/07/29 13:20:05.738
2025;MUNICIPIO DE CAXIAS DO SUL;88800000000000;CAXIAS DO SUL;RS;2025/02/03 00:00:00.000;2025/05/14 00:00:00.000;279269;VARFARINA SÓDICA, DOSAGEM:5 MG;COMPRIMIDO;N;1,04E+12;Registro de Preços;ADMINISTRATIVA;;;COMPRIMIDO;5780000000000;CIAMED - DISTRIBUIDORA DE MEDICAMENTOS LTDA.;33300000000000;FARMOQUIMICA S A;90000;0.11;9900;Extracao_Novo_BPS_2025.xlsx;966;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11600000000000;MAR VERMELHO;AL;2025/02/03 00:00:00.000;2025/03/28 00:00:00.000;460876;GLICEROL, CONCENTRAÇÃO:95 %, FORMA FARMACEUTICA:USO RETAL LACTENTE;SUPOSITÓRIO;;;Pregão;ADMINISTRATIVA;;;SUPOSITÓRIO;24600000000000;TEMPO COMERCIAL DISTRIBUIDORA DE MEDICAMENTOS LTDA;6630000000000;FARMACE - INDUSTRIA QUIMICO-FARMACEUTICA CEARENSE LTDA;2000;9.4;18800;Extracao_Novo_BPS_2025.xlsx;967;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11600000000000;MAR VERMELHO;AL;2025/02/03 00:00:00.000;2025/03/28 00:00:00.000;272089;SULFADIAZINA, PRINCÍPIO ATIVO:DE PRATA, DOSAGEM:1%, INDICAÇÃO:CREME;BISNAGA;;;Pregão;ADMINISTRATIVA;30;G;BISNAGA 30.00 G;24600000000000;TEMPO COMERCIAL DISTRIBUIDORA DE MEDICAMENTOS LTDA;73900000000000;PRATI, DONADUZZI & CIA LTDA;1200;3.3;3960;Extracao_Novo_BPS_2025.xlsx;968;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11600000000000;MAR VERMELHO;AL;2025/02/03 00:00:00.000;2025/03/28 00:00:00.000;438089;TERMÔMETRO CLÍNICO, AJUSTE:DIGITAL, INFRAVERMELHO, ESCALA:ATÉ 50 ¿C, TIPO :USO EM TESTA, COMPONENTES:C/ ALARMES, MEDIÇÃO À DISTÂNCIA, MEMÓRIA:MEMÓRIA ATÉ 10 MEDIÇÕES;UNIDADE;;;Pregão;ADMINISTRATIVA;;;UNIDADE;11700000000000;MC EQUIPAMENTOS HOSPITALARES E SERVICOS LTDA;11700000000000;DELLAMED S.A.;10;30.8;308;Extracao_Novo_BPS_2025.xlsx;969;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11600000000000;MAR VERMELHO;AL;2025/02/03 00:00:00.000;2025/03/28 00:00:00.000;486942;FIO DE SUTURA AGULHADO, MATERIAL FIO:CATGUT SIMPLES, MODELO FIO:MULTIFILAMENTAR, DIÂMETRO FIO:4-0, COMPRIMENTO FIO:CERCA DE 70 CM, TIPO AGULHA:AGULHA 1/2 CÍRCULO, MODELO AGULHA:CILÍNDRICA, COMPRIMENTO AGULHA:CERCA DE 18 MM, ESTERILIDADE:ESTÉRIL, APRESENTAçãO:EMBALAGEM INDIVIDUAL;UNIDADE;;;Pregão;ADMINISTRATIVA;;;UNIDADE;24600000000000;TEMPO COMERCIAL DISTRIBUIDORA DE MEDICAMENTOS LTDA;5020000000000;TECHNODRY LIOFILIZADOS MEDICOS LTDA;100;73;7300;Extracao_Novo_BPS_2025.xlsx;970;2025/07/29 13:20:05.738
2025;MUNICIPIO DE CAXIAS DO SUL;88800000000000;CAXIAS DO SUL;RS;2025/02/03 00:00:00.000;2025/05/14 00:00:00.000;268256;GENTAMICINA, DOSAGEM:40 MG/ML, APLICAÇÃO:SOLUÇÃO INJETÁVEL;AMPOLA;S;1,02E+12;Registro de Preços;ADMINISTRATIVA;2;ML;AMPOLA 2.00 ML;90300000000000;DIMACI MATERIAL CIRURGICO LTDA;4100000000000;SANTISA LABORATORIO FARMACEUTICO S.A;500;1.1;550;Extracao_Novo_BPS_2025.xlsx;971;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11600000000000;MAR VERMELHO;AL;2025/02/03 00:00:00.000;2025/03/28 00:00:00.000;267777;PARACETAMOL, DOSAGEM SOLUÇÃO ORAL:200 MG/ML, APRESENTAÇÃO:SOLUÇÃO ORAL;FRASCO;;;Pregão;ADMINISTRATIVA;10;ML;FRASCO 10.00 ML;11200000000000;MEDICAH COMERCIO DE MEDICAMENTOS LTDA;6630000000000;FARMACE - INDUSTRIA QUIMICO-FARMACEUTICA CEARENSE LTDA;6000;0.99;5940;Extracao_Novo_BPS_2025.xlsx;972;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11600000000000;MAR VERMELHO;AL;2025/02/03 00:00:00.000;2025/03/28 00:00:00.000;267425;VERAPAMIL CLORIDRATO, DOSAGEM:80 MG;COMPRIMIDO;;;Pregão;ADMINISTRATIVA;;;COMPRIMIDO;11200000000000;MEDICAH COMERCIO DE MEDICAMENTOS LTDA;60700000000000;ACHE LABORATORIOS FARMACEUTICOS SA;18000;0.38;6840;Extracao_Novo_BPS_2025.xlsx;973;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11600000000000;MAR VERMELHO;AL;2025/02/03 00:00:00.000;2025/03/28 00:00:00.000;437436;SONDA TRATO URINÁRIO, MODELO:URETRAL, MATERIAL:SILICONE, CALIBRE:14 FRENCH, CONECTOR:CONECTOR PADRÃO, COMPRIMENTO:CERCA 40 CM, TIPO PONTA:PONTA DISTAL CILÍNDRICA C/ ORIFÍCIO, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, EMBALAGEM:EMBALAGEM INDIVIDUAL;UNIDADE;;;Pregão;ADMINISTRATIVA;;;UNIDADE;11700000000000;MC EQUIPAMENTOS HOSPITALARES E SERVICOS LTDA;5220000000000;BIOBASE INDUSTRIA E COMERCIO LTDA;600;0.64;384;Extracao_Novo_BPS_2025.xlsx;974;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11600000000000;MAR VERMELHO;AL;2025/02/03 00:00:00.000;2025/03/28 00:00:00.000;412963;SIMETICONA, CONCENTRAÇÃO:40 MG;COMPRIMIDO;;;Pregão;ADMINISTRATIVA;;;COMPRIMIDO;11200000000000;MEDICAH COMERCIO DE MEDICAMENTOS LTDA;17100000000000;LABORATORIO GLOBO SA;55000;0.07;3850;Extracao_Novo_BPS_2025.xlsx;975;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11600000000000;MAR VERMELHO;AL;2025/02/03 00:00:00.000;2025/03/28 00:00:00.000;446264;AMBROXOL, COMPOSIÇÃO:SAL CLORIDRATO, CONCENTRAÇÃO:3 MG/ML, FORMA FARMACÊUTICA:XAROPE;FRASCO;;;Pregão;ADMINISTRATIVA;100;ML;FRASCO 100.00 ML;24600000000000;TEMPO COMERCIAL DISTRIBUIDORA DE MEDICAMENTOS LTDA;6630000000000;FARMACE - INDUSTRIA QUIMICO-FARMACEUTICA CEARENSE LTDA;4500;1.95;8775;Extracao_Novo_BPS_2025.xlsx;976;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11600000000000;MAR VERMELHO;AL;2025/02/03 00:00:00.000;2025/03/28 00:00:00.000;273256;OXCARBAZEPINA, DOSAGEM:600 MG;COMPRIMIDO;;;Pregão;ADMINISTRATIVA;;;COMPRIMIDO;11200000000000;MEDICAH COMERCIO DE MEDICAMENTOS LTDA;60700000000000;UNIAO QUIMICA FARMACEUTICA NACIONAL S A;6000;1.6;9600;Extracao_Novo_BPS_2025.xlsx;977;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11600000000000;MAR VERMELHO;AL;2025/02/03 00:00:00.000;2025/03/28 00:00:00.000;454392;SISTEMA FECHADO ASPIRAÇÃO TRAQUEAL, APLICAÇÃO:P/ TUBO ENDOTRAQUEAL, TAMANHO:14 FR, TIPO SONDA:SONDA GRADUADA E PROTEGIDA, CONECTOR:CONECTORES PADRÃO, VIAS:VIA IRRIGAÇÃO ANTIRREFLUXO, VÁLVULA SUCÇÃO:VÁLVULA SUCÇÃO C/ TAMPA E TRAVA DE SEGURANÇA, ESTERILIDADE:ESTÉRIL, USO ÚNICO, EMBALAGEM:EMBALAGEM INDIVIDUAL;UNIDADE;;;Pregão;ADMINISTRATIVA;;;UNIDADE;11700000000000;MC EQUIPAMENTOS HOSPITALARES E SERVICOS LTDA;5220000000000;BIOBASE INDUSTRIA E COMERCIO LTDA;200;0.63;126;Extracao_Novo_BPS_2025.xlsx;978;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11600000000000;MAR VERMELHO;AL;2025/02/03 00:00:00.000;2025/03/28 00:00:00.000;292402;AMINOFILINA, DOSAGEM:24 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL;AMPOLA;;;Pregão;ADMINISTRATIVA;10;ML;AMPOLA 10.00 ML;24600000000000;TEMPO COMERCIAL DISTRIBUIDORA DE MEDICAMENTOS LTDA;6630000000000;FARMACE - INDUSTRIA QUIMICO-FARMACEUTICA CEARENSE LTDA;600;3;1800;Extracao_Novo_BPS_2025.xlsx;979;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11600000000000;MAR VERMELHO;AL;2025/02/03 00:00:00.000;2025/03/28 00:00:00.000;300723;FENOBARBITAL SÓDICO, DOSAGEM:40 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO ORAL - GOTAS;FRASCO;;;Pregão;ADMINISTRATIVA;20;ML;FRASCO 20.00 ML;11200000000000;MEDICAH COMERCIO DE MEDICAMENTOS LTDA;60700000000000;UNIAO QUIMICA FARMACEUTICA NACIONAL S A;1600;4.4;7040;Extracao_Novo_BPS_2025.xlsx;980;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11600000000000;MAR VERMELHO;AL;2025/02/03 00:00:00.000;2025/03/28 00:00:00.000;300988;PERICIAZINA, DOSAGEM:10 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO ORAL - GOTAS;FRASCO;;;Pregão;ADMINISTRATIVA;20;ML;FRASCO 20.00 ML;11200000000000;MEDICAH COMERCIO DE MEDICAMENTOS LTDA;10600000000000;SANOFI MEDLEY FARMACEUTICA LTDA;800;11.99;9592;Extracao_Novo_BPS_2025.xlsx;981;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11600000000000;MAR VERMELHO;AL;2025/02/03 00:00:00.000;2025/03/28 00:00:00.000;270622;ESCOPOLAMINA BUTILBROMETO, APRESENTAÇÃO:ASSOCIADA COM DIPIRONA SÓDICA, DOSAGEM:6,67MG + 333MG/ML, INDICAÇÃO:SOLUÇÃO ORAL;FRASCO;;;Pregão;ADMINISTRATIVA;10;ML;FRASCO 10.00 ML;24600000000000;TEMPO COMERCIAL DISTRIBUIDORA DE MEDICAMENTOS LTDA;18300000000000;BELFAR LTDA;5500;4.8;26400;Extracao_Novo_BPS_2025.xlsx;982;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11600000000000;MAR VERMELHO;AL;2025/02/03 00:00:00.000;2025/03/28 00:00:00.000;448594;PREDNISOLONA, COMPOSIÇÃO:FOSFATO SÓDICO, CONCENTRAÇÃO:1 MG/ML, FORMA FARMACEUTICA:SOLUÇÃO ORAL;FRASCO;;;Pregão;ADMINISTRATIVA;100;ML;FRASCO 100.00 ML;24600000000000;TEMPO COMERCIAL DISTRIBUIDORA DE MEDICAMENTOS LTDA;73900000000000;PRATI, DONADUZZI & CIA LTDA;6000;5.3;31800;Extracao_Novo_BPS_2025.xlsx;983;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11600000000000;MAR VERMELHO;AL;2025/02/03 00:00:00.000;2025/03/28 00:00:00.000;627556;"&#193;CIDO ASC&#211;RBICO,  500 MG, COMPRIMIDO MASTIG&#193;VEL";COMPRIMIDO;;;Pregão;ADMINISTRATIVA;;;COMPRIMIDO;24600000000000;TEMPO COMERCIAL DISTRIBUIDORA DE MEDICAMENTOS LTDA;2460000000000;NATULAB LABORATORIO S.A;4500;0.7;3150;Extracao_Novo_BPS_2025.xlsx;984;2025/07/29 13:20:05.738
2025;SECRETARIA DE ESTADO DA SAUDE;46400000000000;SAO PAULO;SP;2025/02/03 00:00:00.000;2025/03/20 00:00:00.000;445431;VALSARTANA, COMPOSIÇÃO:ASSOCIADO AO SACUBITRIL, CONCENTRAÇÃO:26 MG + 24 MG;COMPRIMIDO;;;Pregão;ADMINISTRATIVA;;;COMPRIMIDO;57000000000000;NOVARTIS BIOCIENCIAS SA;57000000000000;NOVARTIS BIOCIENCIAS SA;2156;3.23;6963.88;Extracao_Novo_BPS_2025.xlsx;985;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11600000000000;MAR VERMELHO;AL;2025/02/03 00:00:00.000;2025/03/28 00:00:00.000;269603;BISACODIL, DOSAGEM:5 MG;COMPRIMIDO;;;Pregão;ADMINISTRATIVA;;;COMPRIMIDO;24600000000000;TEMPO COMERCIAL DISTRIBUIDORA DE MEDICAMENTOS LTDA;60700000000000;UNIAO QUIMICA FARMACEUTICA NACIONAL S A;8000;0.15;1200;Extracao_Novo_BPS_2025.xlsx;986;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11600000000000;MAR VERMELHO;AL;2025/02/03 00:00:00.000;2025/03/28 00:00:00.000;269958;BROMOPRIDA, DOSAGEM:5 MG/ML, APRESENTAÇÃO:INJETÁVEL;AMPOLA;;;Pregão;ADMINISTRATIVA;2;ML;AMPOLA 2.00 ML;24600000000000;TEMPO COMERCIAL DISTRIBUIDORA DE MEDICAMENTOS LTDA;19600000000000;HIPOLABOR FARMACEUTICA LTDA;5000;1;5000;Extracao_Novo_BPS_2025.xlsx;987;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11600000000000;MAR VERMELHO;AL;2025/02/03 00:00:00.000;2025/03/28 00:00:00.000;267660;FENOBARBITAL SÓDICO, DOSAGEM:100 MG;COMPRIMIDO;;;Pregão;ADMINISTRATIVA;;;COMPRIMIDO;11200000000000;MEDICAH COMERCIO DE MEDICAMENTOS LTDA;60700000000000;UNIAO QUIMICA FARMACEUTICA NACIONAL S A;75000;0.17;12750;Extracao_Novo_BPS_2025.xlsx;988;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11600000000000;MAR VERMELHO;AL;2025/02/03 00:00:00.000;2025/03/28 00:00:00.000;437444;SONDA TRATO URINÁRIO, MODELO:URETRAL, MATERIAL:SILICONE, CALIBRE:20 FRENCH, CONECTOR:CONECTOR PADRÃO, COMPRIMENTO:CERCA 40 CM, TIPO PONTA:PONTA DISTAL CILÍNDRICA C/ ORIFÍCIO, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, EMBALAGEM:EMBALAGEM INDIVIDUAL;UNIDADE;;;Pregão;ADMINISTRATIVA;;;UNIDADE;9110000000000;ORTOPEDICA DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA;10300000000000;MEDIX BRASIL LTDA;600;0.63;378;Extracao_Novo_BPS_2025.xlsx;989;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11600000000000;MAR VERMELHO;AL;2025/02/03 00:00:00.000;2025/03/28 00:00:00.000;437164;CATETER PERIFÉRICO, APLICAÇÃO:VENOSO, MODELO:TIPO ESCALPE, MATERIAL AGULHA:AGULHA AÇO INOX, DIAMETRO:19 GAU, COMPONENTE ADICIONAL:C/ ASA DE FIXAÇÃO, TUBO EXTENSOR, CONECTOR:CONECTOR PADRÃO C/ TAMPA, COMPONENTE 2:C/ SISTEMA SEGURANÇA SEGUNDO NR/32, TIPO USO:ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL;UNIDADE;;;Pregão;ADMINISTRATIVA;;;UNIDADE;11200000000000;MEDICAH COMERCIO DE MEDICAMENTOS LTDA;10300000000000;MEDIX BRASIL LTDA;3000;0.6;1800;Extracao_Novo_BPS_2025.xlsx;990;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11600000000000;MAR VERMELHO;AL;2025/02/03 00:00:00.000;2025/03/28 00:00:00.000;436003;SONDA TRATO URINÁRIO, MODELO:FOLEY, MATERIAL:BORRACHA, CALIBRE:18 FRENCH, VIAS:2 VIAS, CONECTOR:CONECTORES PADRÃO, VOLUME:C/ BALÃO CERCA 30 ML, TIPO PONTA:PONTA DISTAL CILÍNDRICA FECHADA, COMPONENTES:C/ ORIFÍCIOS LATERAIS, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, EMBALAGEM:EMBALAGEM INDIVIDUAL;UNIDADE;;;Pregão;ADMINISTRATIVA;;;UNIDADE;9110000000000;ORTOPEDICA DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA;10300000000000;MEDIX BRASIL LTDA;200;2.78;556;Extracao_Novo_BPS_2025.xlsx;991;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11600000000000;MAR VERMELHO;AL;2025/02/03 00:00:00.000;2025/03/28 00:00:00.000;308884;SULFAMETOXAZOL, COMPOSIÇÃO:ASSOCIADO À TRIMETOPRIMA, CONCENTRAÇÃO:40MG + 8MG/ML, FORMA FARMACÊUTICA:SUSPENSÃO ORAL;FRASCO;;;Pregão;ADMINISTRATIVA;60;ML;FRASCO 60.00 ML;24600000000000;TEMPO COMERCIAL DISTRIBUIDORA DE MEDICAMENTOS LTDA;17200000000000;LABORATORIO TEUTO BRASILEIRO S/A;3000;3.3;9900;Extracao_Novo_BPS_2025.xlsx;992;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11600000000000;MAR VERMELHO;AL;2025/02/03 00:00:00.000;2025/03/28 00:00:00.000;282235;CATETER OXIGENOTERAPIA, MATERIAL TUBO:PVC FLEXÍVEL GRAU MÉDICO, TIPO:TIPO ÓCULOS,PRONGA SILICONE CONTORNO ARREDONDADO, TIPO USO:DESCARTÁVEL, ESTERILIDADE:ESTÉRIL, TAMANHO:NEONATAL/INFANTIL, CARACTERÍSTICAS ADICIONAIS:A PROVA DE DEFORMAÇÃO E TORÇÃO,2,10M, TIPO ADAPTADOR:CONECTOR UNIVERSAL;UNIDADE;;;Pregão;ADMINISTRATIVA;;;UNIDADE;11200000000000;MEDICAH COMERCIO DE MEDICAMENTOS LTDA;5150000000000;MEDSONDA - INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES DESCARTAVEIS LTDA;2000;0.9;1800;Extracao_Novo_BPS_2025.xlsx;993;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11600000000000;MAR VERMELHO;AL;2025/02/03 00:00:00.000;2025/03/28 00:00:00.000;281420;CATETER OXIGENOTERAPIA, MATERIAL TUBO:PLÁSTICO ATÓXICO, TIPO:FLEXÍVEL,PONTA ARREDONDADA,TIPO ÓCULOS, TIPO USO:DESCARTÁVEL, ESTERILIDADE:ESTÉRIL, CARACTERÍSTICAS ADICIONAIS:EMBALAGEM INDIVIDUAL, TIPO ADAPTADOR:C/ ADAPTADOR PARA TUBO DE LÁTEX;UNIDADE;;;Pregão;ADMINISTRATIVA;;;UNIDADE;11200000000000;MEDICAH COMERCIO DE MEDICAMENTOS LTDA;5150000000000;MEDSONDA - INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES DESCARTAVEIS LTDA;3000;0.9;2700;Extracao_Novo_BPS_2025.xlsx;994;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11600000000000;MAR VERMELHO;AL;2025/02/03 00:00:00.000;2025/03/28 00:00:00.000;435974;SONDA TRATO URINÁRIO, MODELO:URETRAL, MATERIAL:POLIURETANO, CALIBRE:8 FRENCH, CONECTOR:CONECTOR PADRÃO, COMPRIMENTO:CERCA 40 CM, TIPO PONTA:PONTA DISTAL CILÍNDRICA FECHADA, COMPONENTES:C/ ORIFÍCIOS LATERAIS, ADICIONAIS:LUBRIFICADA, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, EMBALAGEM:EMBALAGEM INDIVIDUAL;UNIDADE;;;Pregão;ADMINISTRATIVA;;;UNIDADE;9110000000000;ORTOPEDICA DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA;10300000000000;MEDIX BRASIL LTDA;600;0.49;294;Extracao_Novo_BPS_2025.xlsx;995;2025/07/29 13:20:05.738
2025;FUNDO MUNICIPAL DE SAUDE;11600000000000;MAR VERMELHO;AL;2025/02/03 00:00:00.000;2025/03/28 00:00:00.000;267657;FENITOÍNA SÓDICA, DOSAGEM:100 MG;COMPRIMIDO;;;Pregão;ADMINISTRATIVA;;;COMPRIMIDO;11200000000000;MEDICAH COMERCIO DE MEDICAMENTOS LTDA;19600000000000;HIPOLABOR FARMACEUTICA LTDA;35000;0.16;5600;Extracao_Novo_BPS_2025.xlsx;996;2025/07/29 13:20:05.738
2025;MUNICIPIO DE CAXIAS DO SUL;88800000000000;CAXIAS DO SUL;RS;2025/02/03 00:00:00.000;2025/05/14 00:00:00.000;268160;OMEPRAZOL, CONCENTRAÇÃO:40 MG, USO:INJETÁVEL;FRASCO-AMPOLA;N;1,16E+12;Registro de Preços;ADMINISTRATIVA;;;FRASCO-AMPOLA;90300000000000;DIMACI MATERIAL CIRURGICO LTDA;58400000000000;BLAU FARMACEUTICA S.A.;500;7.3;3650;Extracao_Novo_BPS_2025.xlsx;997;2025/07/29 13:20:05.738
